experiment_family,scenario_name,condition_name,persona_name,chat_atmosphere,repeat_index,timestep,n_agents,n_active_agents,n_inactive_agents,n_public_events,n_post,n_reply,n_like,n_repost,n_observe,nsb_active,gcr_step_public,ssa_step_public,scm_step_active,positive_public_signals,negative_public_signals,visible_hyperedge_count,dominant_hyperedge_id,visible_negative_pressure,mean_latent_neg_all,mean_latent_neg_active,mean_latent_neg_inactive
main,influenza_a,high_interaction,main_baseline_neutral,none,7,5,300,15,285,13,0,6,7,0,2,0.5333,0.6154,0.2308,0.3333,5,8,1,t1_e11,0.4545454545454546,0.5022,0.6034,0.4969
main,influenza_a,high_interaction,main_baseline_neutral,none,7,6,300,15,285,14,0,7,7,0,1,0.8,0.8571,0.7143,0.8462,2,12,1,t1_e11,0.49122807017543857,0.5059,0.6858,0.4964
main,influenza_a,high_interaction,main_baseline_neutral,none,7,7,300,15,285,13,0,8,5,0,2,0.4,0.6154,-0.2308,0.0,8,5,1,t1_e11,0.5633802816901409,0.5065,0.5537,0.504
main,influenza_a,high_interaction,main_baseline_neutral,none,7,8,300,15,285,14,0,8,6,0,1,0.6667,0.6429,0.2857,0.1538,5,9,1,t1_e11,0.5357142857142857,0.5092,0.6962,0.4994
main,influenza_a,high_interaction,main_baseline_neutral,none,7,9,300,15,285,13,0,6,7,0,2,0.6667,0.7692,0.5385,0.0769,3,10,1,t1_e11,0.5510204081632653,0.5119,0.7046,0.5018
main,influenza_a,high_interaction,main_baseline_neutral,none,7,10,300,15,285,13,0,7,6,0,2,0.6667,0.6154,0.2308,0.4615,5,8,1,t1_e11,0.5765765765765766,0.5152,0.6376,0.5088
main,influenza_a,high_interaction,main_baseline_neutral,none,7,11,300,15,285,13,0,8,5,0,2,0.7333,0.7692,0.5385,0.1538,3,10,1,t1_e11,0.5806451612903226,0.5181,0.7397,0.5065
main,influenza_a,high_interaction,main_baseline_neutral,none,7,12,300,15,285,14,0,9,5,0,1,0.6,0.6429,0.2857,0.0,5,9,1,t1_e11,0.5985401459854015,0.5203,0.6578,0.5131
main,influenza_a,high_interaction,main_baseline_neutral,none,7,13,300,15,285,13,0,11,2,0,2,0.7333,0.7692,0.5385,0.3077,3,10,1,t1_e11,0.6026490066225165,0.5234,0.7319,0.5125
main,influenza_a,high_interaction,main_baseline_neutral,none,7,14,300,15,285,14,0,10,4,0,1,0.6,0.6429,0.2857,0.0769,5,9,1,t1_e11,0.6158536585365854,0.5257,0.7002,0.5165
main,influenza_a,high_interaction,main_baseline_neutral,none,7,15,300,15,285,13,0,8,5,0,2,0.6,0.6154,0.2308,0.0,5,8,1,t1_e11,0.6179775280898876,0.5282,0.6592,0.5213
main,influenza_a,high_interaction,main_baseline_neutral,none,8,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4923,0.5414,0.4897
main,influenza_a,high_interaction,main_baseline_neutral,none,8,2,300,15,285,14,0,12,2,0,1,0.2,0.8571,-0.7143,,12,2,5,t1_e9,1.0,0.4984,0.5,0.4983
main,influenza_a,high_interaction,main_baseline_neutral,none,8,3,300,15,285,15,0,9,6,0,0,0.0,1.0,-1.0,3.5,15,0,1,t1_e11,0.2,0.4916,0.4765,0.4923
main,influenza_a,high_interaction,main_baseline_neutral,none,8,4,300,15,285,14,0,7,7,0,1,0.0667,0.9286,-0.8571,0.1111,13,1,1,t1_e11,0.1,0.4838,0.4118,0.4876
main,influenza_a,high_interaction,main_baseline_neutral,none,8,5,300,15,285,15,0,8,7,0,0,0.0667,0.9333,-0.8667,0.0,14,1,1,t1_e11,0.09090909090909091,0.476,0.4406,0.4779
main,influenza_a,high_interaction,main_baseline_neutral,none,9,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.493,0.537,0.4907
main,influenza_a,high_interaction,main_baseline_neutral,none,9,2,300,15,285,15,0,13,2,0,0,0.2,0.7333,-0.4667,0.0,11,4,5,t1_e9,1.0,0.4989,0.5137,0.4981
main,influenza_a,high_interaction,main_baseline_neutral,none,9,3,300,15,285,14,0,8,6,0,1,0.4667,0.5714,-0.1429,0.1111,8,6,1,t1_e11,0.3125,0.4977,0.5757,0.4936
main,influenza_a,high_interaction,main_baseline_neutral,none,9,4,300,15,285,13,0,5,8,0,2,0.2,0.7692,-0.5385,0.0909,10,3,1,t1_e11,0.36666666666666664,0.4948,0.4865,0.4952
main,influenza_a,high_interaction,main_baseline_neutral,none,9,5,300,15,285,13,0,8,5,0,2,0.4,0.5385,-0.0769,0.1818,7,6,1,t1_e11,0.32558139534883723,0.4936,0.5789,0.4892
main,influenza_a,high_interaction,main_baseline_neutral,none,9,6,300,15,285,13,0,3,10,0,2,0.4,0.5385,-0.0769,0.0769,7,6,1,t1_e11,0.3571428571428571,0.492,0.582,0.4873
main,influenza_a,high_interaction,main_baseline_neutral,none,9,7,300,15,285,15,0,11,4,0,0,0.4667,0.5333,-0.0667,0.4615,8,7,1,t1_e11,0.37681159420289856,0.4912,0.5515,0.488
main,influenza_a,high_interaction,main_baseline_neutral,none,9,8,300,15,285,12,0,6,6,0,3,0.5333,0.6667,0.3333,0.1538,4,8,1,t1_e11,0.39285714285714285,0.4914,0.6159,0.4848
main,influenza_a,high_interaction,main_baseline_neutral,none,9,9,300,15,285,14,0,6,8,0,1,0.3333,0.5714,-0.1429,0.0769,8,6,1,t1_e11,0.42708333333333326,0.4901,0.5401,0.4875
main,influenza_a,high_interaction,main_baseline_neutral,none,9,10,300,15,285,14,0,6,8,0,1,0.4667,0.5,0.0,0.0769,7,7,1,t1_e11,0.42727272727272725,0.4898,0.6226,0.4828
main,influenza_a,high_interaction,main_baseline_neutral,none,9,11,300,15,285,13,0,6,7,0,2,0.4,0.5385,-0.0769,0.0,7,6,1,t1_e11,0.4354838709677419,0.4891,0.5521,0.4858
main,influenza_a,high_interaction,main_baseline_neutral,none,9,12,300,15,285,15,0,6,9,0,0,0.3333,0.6667,-0.3333,0.0,10,5,1,t1_e11,0.43795620437956206,0.4878,0.5195,0.4862
main,influenza_a,high_interaction,main_baseline_neutral,none,9,13,300,15,285,14,0,8,6,0,1,0.6,0.5714,0.1429,0.2308,6,8,1,t1_e11,0.4276315789473684,0.4881,0.6842,0.4778
main,influenza_a,high_interaction,main_baseline_neutral,none,9,14,300,15,285,13,0,10,3,0,2,0.3333,0.6154,-0.2308,0.0,8,5,1,t1_e11,0.4397590361445783,0.4871,0.4755,0.4877
main,influenza_a,high_interaction,main_baseline_neutral,none,9,15,300,15,285,14,0,8,6,0,1,0.4667,0.5,0.0,0.0769,7,7,1,t1_e11,0.43575418994413406,0.4861,0.6213,0.479
main,influenza_a,high_interaction,main_baseline_neutral,none,10,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4924,0.5453,0.4896
main,influenza_a,high_interaction,main_baseline_neutral,none,10,2,300,15,285,15,0,12,3,0,0,0.2667,0.7333,-0.4667,0.0,11,4,5,t1_e9,1.0,0.4983,0.5102,0.4977
main,influenza_a,high_interaction,main_baseline_neutral,none,10,3,300,15,285,15,0,10,5,0,0,0.3333,0.6667,-0.3333,1.3333,10,5,1,t1_e11,0.3125,0.4964,0.5631,0.4929
main,influenza_a,high_interaction,main_baseline_neutral,none,10,4,300,15,285,15,0,7,8,0,0,0.2667,0.7333,-0.4667,0.0,11,4,1,t1_e11,0.3225806451612903,0.4936,0.5303,0.4917
main,influenza_a,high_interaction,main_baseline_neutral,none,10,5,300,15,285,14,0,5,9,0,1,0.2,0.7857,-0.5714,0.0,11,3,1,t1_e11,0.30434782608695654,0.4898,0.5053,0.489
main,influenza_a,high_interaction,main_baseline_neutral,none,10,6,300,15,285,15,0,6,9,0,0,0.3333,0.6667,-0.3333,0.0,10,5,1,t1_e11,0.2833333333333333,0.487,0.5571,0.4833
main,influenza_a,high_interaction,main_baseline_neutral,none,10,7,300,15,285,14,0,5,9,0,1,0.2667,0.7143,-0.4286,0.0,10,4,1,t1_e11,0.29333333333333333,0.4831,0.5041,0.482
main,influenza_a,high_interaction,main_baseline_neutral,none,10,8,300,15,285,14,0,7,7,0,1,0.3333,0.7143,-0.4286,0.0,10,4,1,t1_e11,0.29213483146067415,0.48,0.5252,0.4776
main,influenza_a,high_interaction,main_baseline_neutral,none,10,9,300,15,285,14,0,9,5,0,1,0.4,0.5714,-0.1429,0.0,8,6,1,t1_e11,0.2912621359223301,0.477,0.5807,0.4716
main,influenza_a,high_interaction,main_baseline_neutral,none,10,10,300,15,285,15,0,3,12,0,0,0.1333,0.8667,-0.7333,0.0,13,2,1,t1_e11,0.3076923076923077,0.4721,0.4052,0.4756
main,influenza_a,high_interaction,main_baseline_neutral,none,10,11,300,15,285,15,0,3,12,0,0,0.2667,0.7333,-0.4667,0.0,11,4,1,t1_e11,0.2878787878787879,0.4685,0.4872,0.4676
main,influenza_a,high_interaction,main_baseline_neutral,none,10,12,300,15,285,12,0,4,8,0,3,0.4,0.5833,-0.1667,0.0,7,5,1,t1_e11,0.2857142857142857,0.4656,0.57,0.4601
main,influenza_a,high_interaction,main_baseline_neutral,none,10,13,300,15,285,14,0,3,11,0,1,0.2,0.8571,-0.7143,0.0,12,2,1,t1_e11,0.29559748427672955,0.4611,0.3994,0.4643
main,influenza_a,high_interaction,main_baseline_neutral,none,10,14,300,15,285,15,0,2,13,0,0,0.2,0.8,-0.6,0.0,12,3,1,t1_e11,0.2832369942196532,0.4565,0.4067,0.4592
main,influenza_a,high_interaction,main_baseline_neutral,none,10,15,300,15,285,14,0,1,13,0,1,0.1333,0.8571,-0.7143,0.0,12,2,1,t1_e11,0.2765957446808511,0.4521,0.3317,0.4585
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,1,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.494,0.5466,0.4912
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,1,2,300,15,285,15,0,14,1,0,0,0.8667,0.8667,0.7333,0.0,2,13,5,t1_e9,1.0,0.5057,0.6338,0.499
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,1,3,300,15,285,15,0,12,3,0,0,1.0,1.0,1.0,3.0,0,15,1,t1_e11,0.875,0.5171,0.6473,0.5102
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,1,4,300,15,285,13,0,8,5,0,2,0.9333,0.9231,0.8462,0.6667,1,12,1,t1_e11,0.9354838709677419,0.528,0.7068,0.5186
