experiment_family,scenario_name,condition_name,persona_name,chat_atmosphere,repeat_index,timestep,n_agents,n_active_agents,n_inactive_agents,n_public_events,n_post,n_reply,n_like,n_repost,n_observe,nsb_active,gcr_step_public,ssa_step_public,scm_step_active,positive_public_signals,negative_public_signals,visible_hyperedge_count,dominant_hyperedge_id,visible_negative_pressure,mean_latent_neg_all,mean_latent_neg_active,mean_latent_neg_inactive
main,influenza_a,high_interaction,main_baseline_neutral,none,3,10,300,15,285,13,13,0,0,0,2,0.6,0.6154,0.2308,0.3846,5,8,5,t9_e15,1.0,0.5272,0.6333,0.5216
main,influenza_a,high_interaction,main_baseline_neutral,none,3,11,300,15,285,13,13,0,0,0,2,1.0,1.0,1.0,1.4615,0,13,5,t10_e9,0.6,0.5335,0.746,0.5223
main,influenza_a,high_interaction,main_baseline_neutral,none,3,12,300,15,285,12,12,0,0,0,3,0.8,0.8333,0.6667,1.4615,2,10,5,t11_e8,1.0,0.5439,0.6687,0.5374
main,influenza_a,high_interaction,main_baseline_neutral,none,3,13,300,15,285,14,14,0,0,0,1,1.0,1.0,1.0,1.0769,0,14,5,t12_e8,1.0,0.5555,0.7806,0.5436
main,influenza_a,high_interaction,main_baseline_neutral,none,3,14,300,15,285,14,14,0,0,0,1,0.8,0.7857,0.5714,0.3077,3,11,5,t13_e7,1.0,0.5653,0.7451,0.5558
main,influenza_a,high_interaction,main_baseline_neutral,none,3,15,300,15,285,14,14,0,0,0,1,1.0,1.0,1.0,0.6923,0,14,5,t14_e15,0.6,0.5706,0.8571,0.5555
main,influenza_a,high_interaction,main_baseline_neutral,none,4,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4941,0.5427,0.4916
main,influenza_a,high_interaction,main_baseline_neutral,none,4,2,300,15,285,13,13,0,0,0,2,1.0,1.0,1.0,,0,13,5,t1_e9,1.0,0.5069,0.6478,0.4995
main,influenza_a,high_interaction,main_baseline_neutral,none,4,3,300,15,285,15,15,0,0,0,0,1.0,1.0,1.0,,0,15,5,t2_e9,1.0,0.5195,0.6555,0.5123
main,influenza_a,high_interaction,main_baseline_neutral,none,4,4,300,15,285,15,15,0,0,0,0,1.0,1.0,1.0,,0,15,5,t3_e8,1.0,0.532,0.6598,0.5253
main,influenza_a,high_interaction,main_baseline_neutral,none,4,5,300,15,285,14,14,0,0,0,1,1.0,1.0,1.0,2.4,0,14,5,t4_e15,1.0,0.5446,0.6744,0.5378
main,influenza_a,high_interaction,main_baseline_neutral,none,5,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4932,0.5432,0.4906
main,influenza_a,high_interaction,main_baseline_neutral,none,5,2,300,15,285,15,15,0,0,0,0,0.1333,0.8667,-0.7333,,13,2,5,t1_e15,0.6,0.4934,0.4627,0.495
main,influenza_a,high_interaction,main_baseline_neutral,none,5,3,300,15,285,15,15,0,0,0,0,0.7333,0.7333,0.4667,1.0,4,11,5,t2_e15,0.0,0.4908,0.5577,0.4873
main,influenza_a,high_interaction,main_baseline_neutral,none,5,4,300,15,285,13,13,0,0,0,2,0.2667,0.7692,-0.5385,0.0,10,3,5,t3_e9,0.2,0.4863,0.463,0.4876
main,influenza_a,high_interaction,main_baseline_neutral,none,5,5,300,15,285,12,12,0,0,0,3,0.8,0.9091,0.8182,2.0,1,10,5,t4_e9,0.2,0.4868,0.5964,0.4811
main,influenza_a,high_interaction,main_baseline_neutral,none,5,6,300,15,285,14,14,0,0,0,1,0.9333,0.9286,0.8571,2.1818,1,13,5,t5_e10,0.2,0.4884,0.5931,0.4829
main,influenza_a,high_interaction,main_baseline_neutral,none,5,7,300,15,285,12,12,0,0,0,3,0.4667,0.5833,0.1667,1.5385,5,7,5,t6_e9,1.0,0.4966,0.4955,0.4966
main,influenza_a,high_interaction,main_baseline_neutral,none,5,8,300,15,285,13,13,0,0,0,2,0.5333,0.5385,0.0769,0.8462,6,7,5,t7_e8,1.0,0.5048,0.5871,0.5005
main,influenza_a,high_interaction,main_baseline_neutral,none,5,9,300,15,285,15,15,0,0,0,0,0.8667,0.8667,0.7333,0.9231,2,13,5,t8_e8,0.4,0.5082,0.6759,0.4993
main,influenza_a,high_interaction,main_baseline_neutral,none,5,10,300,15,285,15,15,0,0,0,0,0.7333,0.7333,0.4667,1.3846,4,11,5,t9_e15,0.6,0.5131,0.6005,0.5085
main,influenza_a,high_interaction,main_baseline_neutral,none,5,11,300,15,285,15,15,0,0,0,0,0.4667,0.5333,-0.0667,1.6154,8,7,5,t10_e9,0.8,0.5185,0.5727,0.5156
main,influenza_a,high_interaction,main_baseline_neutral,none,5,12,300,15,285,14,14,0,0,0,1,0.3333,0.7143,-0.4286,2.6923,10,4,5,t11_e15,0.4,0.5161,0.6814,0.5074
main,influenza_a,high_interaction,main_baseline_neutral,none,5,13,300,15,285,14,14,0,0,0,1,0.8,0.8462,0.6923,0.6923,2,11,5,t12_e7,0.2,0.5155,0.6842,0.5066
main,influenza_a,high_interaction,main_baseline_neutral,none,5,14,300,15,285,12,12,0,0,0,3,0.9333,0.9167,0.8333,2.3077,1,11,5,t13_e8,1.0,0.5278,0.6202,0.5229
main,influenza_a,high_interaction,main_baseline_neutral,none,5,15,300,15,285,15,15,0,0,0,0,0.8667,0.8667,0.7333,1.3077,2,13,5,t14_e7,1.0,0.5384,0.6996,0.5299
main,influenza_a,high_interaction,main_baseline_neutral,none,6,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4916,0.5448,0.4888
main,influenza_a,high_interaction,main_baseline_neutral,none,6,2,300,15,285,13,13,0,0,0,2,1.0,1.0,1.0,,0,13,5,t1_e9,0.8,0.5021,0.6353,0.4951
main,influenza_a,high_interaction,main_baseline_neutral,none,6,3,300,15,285,14,14,0,0,0,1,1.0,1.0,1.0,,0,14,5,t2_e9,1.0,0.5151,0.6478,0.5081
main,influenza_a,high_interaction,main_baseline_neutral,none,6,4,300,15,285,15,15,0,0,0,0,1.0,1.0,1.0,4.0,0,15,5,t3_e14,1.0,0.5282,0.6546,0.5216
main,influenza_a,high_interaction,main_baseline_neutral,none,6,5,300,15,285,13,13,0,0,0,2,0.9333,1.0,1.0,2.25,0,13,5,t4_e15,1.0,0.5406,0.6607,0.5343
main,influenza_a,high_interaction,main_baseline_neutral,none,7,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4916,0.5433,0.4888
main,influenza_a,high_interaction,main_baseline_neutral,none,7,2,300,15,285,13,13,0,0,0,2,0.8667,0.8462,0.6923,,2,11,5,t1_e9,0.8,0.501,0.6189,0.4948
main,influenza_a,high_interaction,main_baseline_neutral,none,7,3,300,15,285,13,13,0,0,0,2,0.8667,0.8462,0.6923,,2,11,5,t2_e8,0.8,0.5101,0.6155,0.5045
main,influenza_a,high_interaction,main_baseline_neutral,none,7,4,300,15,285,15,15,0,0,0,0,1.0,1.0,1.0,,0,15,5,t3_e9,0.8,0.5204,0.6429,0.5139
main,influenza_a,high_interaction,main_baseline_neutral,none,7,5,300,15,285,14,14,0,0,0,1,0.6667,0.6429,0.2857,1.6,5,9,5,t4_e9,1.0,0.5299,0.6158,0.5254
main,influenza_a,high_interaction,main_baseline_neutral,none,7,6,300,15,285,15,15,0,0,0,0,0.9333,0.9333,0.8667,1.3077,1,14,5,t5_e15,0.6,0.5363,0.6902,0.5282
main,influenza_a,high_interaction,main_baseline_neutral,none,7,7,300,15,285,15,15,0,0,0,0,0.7333,0.7333,0.4667,0.3077,4,11,5,t6_e9,0.8,0.5429,0.6768,0.5359
main,influenza_a,high_interaction,main_baseline_neutral,none,7,8,300,15,285,14,14,0,0,0,1,1.0,1.0,1.0,0.3846,0,14,5,t7_e9,1.0,0.5546,0.7672,0.5434
main,influenza_a,high_interaction,main_baseline_neutral,none,7,9,300,15,285,13,13,0,0,0,2,0.8667,0.8462,0.6923,0.5385,2,11,5,t8_e9,1.0,0.5653,0.7413,0.5561
main,influenza_a,high_interaction,main_baseline_neutral,none,7,10,300,15,285,13,13,0,0,0,2,1.0,1.0,1.0,0.3846,0,13,5,t9_e9,0.6,0.571,0.8026,0.5588
main,influenza_a,high_interaction,main_baseline_neutral,none,7,11,300,15,285,13,13,0,0,0,2,0.8,0.7692,0.5385,0.4615,3,10,5,t10_e15,1.0,0.5804,0.7403,0.572
main,influenza_a,high_interaction,main_baseline_neutral,none,7,12,300,15,285,15,15,0,0,0,0,0.9333,0.9333,0.8667,0.7692,1,14,5,t11_e9,0.8,0.5883,0.7907,0.5776
main,influenza_a,high_interaction,main_baseline_neutral,none,7,13,300,15,285,13,13,0,0,0,2,0.8,0.7692,0.5385,1.0769,3,10,5,t12_e15,1.0,0.5974,0.8235,0.5854
main,influenza_a,high_interaction,main_baseline_neutral,none,7,14,300,15,285,15,15,0,0,0,0,1.0,1.0,1.0,0.6923,0,15,5,t13_e8,0.4,0.5996,0.876,0.585
main,influenza_a,high_interaction,main_baseline_neutral,none,7,15,300,15,285,14,14,0,0,0,1,0.8,0.7857,0.5714,1.0769,3,11,5,t14_e9,1.0,0.6089,0.8293,0.5973
main,influenza_a,high_interaction,main_baseline_neutral,none,8,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4923,0.5414,0.4897
main,influenza_a,high_interaction,main_baseline_neutral,none,8,2,300,15,285,15,15,0,0,0,0,1.0,1.0,1.0,,0,15,5,t1_e9,1.0,0.5056,0.6452,0.4983
main,influenza_a,high_interaction,main_baseline_neutral,none,8,3,300,15,285,15,15,0,0,0,0,1.0,1.0,1.0,,0,15,5,t2_e15,1.0,0.5186,0.6515,0.5116
main,influenza_a,high_interaction,main_baseline_neutral,none,8,4,300,15,285,13,13,0,0,0,2,0.9333,1.0,1.0,,0,13,5,t3_e8,1.0,0.531,0.6491,0.5248
main,influenza_a,high_interaction,main_baseline_neutral,none,8,5,300,15,285,15,15,0,0,0,0,1.0,1.0,1.0,3.0,0,15,5,t4_e9,1.0,0.5435,0.6655,0.537
main,influenza_a,high_interaction,main_baseline_neutral,none,9,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.493,0.537,0.4907
main,influenza_a,high_interaction,main_baseline_neutral,none,9,2,300,15,285,15,15,0,0,0,0,1.0,1.0,1.0,,0,15,5,t1_e8,0.8,0.5035,0.639,0.4964
main,influenza_a,high_interaction,main_baseline_neutral,none,9,3,300,15,285,14,14,0,0,0,1,1.0,1.0,1.0,,0,14,5,t2_e9,1.0,0.5162,0.651,0.5091
main,influenza_a,high_interaction,main_baseline_neutral,none,9,4,300,15,285,14,14,0,0,0,1,1.0,1.0,1.0,,0,14,5,t3_e8,1.0,0.529,0.6581,0.5222
main,influenza_a,high_interaction,main_baseline_neutral,none,9,5,300,15,285,14,14,0,0,0,1,1.0,1.0,1.0,2.8,0,14,5,t4_e9,1.0,0.5419,0.6639,0.5354
main,influenza_a,high_interaction,main_baseline_neutral,none,10,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4924,0.5453,0.4896
main,influenza_a,high_interaction,main_baseline_neutral,none,10,2,300,15,285,14,14,0,0,0,1,0.6,0.5714,0.1429,,6,8,5,t1_e9,0.8,0.4985,0.546,0.496
main,influenza_a,high_interaction,main_baseline_neutral,none,10,3,300,15,285,15,15,0,0,0,0,1.0,1.0,1.0,,0,15,5,t2_e9,0.6,0.5065,0.6268,0.5001
main,influenza_a,high_interaction,main_baseline_neutral,none,10,4,300,15,285,15,15,0,0,0,0,1.0,1.0,1.0,,0,15,5,t3_e15,1.0,0.5193,0.6605,0.5118
main,influenza_a,high_interaction,main_baseline_neutral,none,10,5,300,15,285,15,15,0,0,0,0,1.0,1.0,1.0,3.2,0,15,5,t4_e9,1.0,0.5319,0.6671,0.5248
main,influenza_a,high_interaction,main_baseline_neutral,none,11,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4943,0.5482,0.4914
main,influenza_a,high_interaction,main_baseline_neutral,none,11,2,300,15,285,15,15,0,0,0,0,0.9333,0.9333,0.8667,,1,14,5,t1_e9,0.8,0.5038,0.628,0.4973
main,influenza_a,high_interaction,main_baseline_neutral,none,11,3,300,15,285,14,14,0,0,0,1,1.0,1.0,1.0,,0,14,5,t2_e9,1.0,0.5168,0.6485,0.5099
main,influenza_a,high_interaction,main_baseline_neutral,none,11,4,300,15,285,13,13,0,0,0,2,0.8667,0.9231,0.8462,,1,12,5,t3_e14,1.0,0.5284,0.6373,0.5227
main,influenza_a,high_interaction,main_baseline_neutral,none,11,5,300,15,285,13,13,0,0,0,2,0.9333,0.9231,0.8462,2.4,1,12,5,t4_e8,1.0,0.5407,0.6554,0.5346
main,influenza_a,high_interaction,main_baseline_neutral,none,12,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4924,0.5397,0.49
main,influenza_a,high_interaction,main_baseline_neutral,none,12,2,300,15,285,14,14,0,0,0,1,1.0,1.0,1.0,,0,14,5,t1_e9,0.8,0.5027,0.6335,0.4958
main,influenza_a,high_interaction,main_baseline_neutral,none,12,3,300,15,285,15,15,0,0,0,0,1.0,1.0,1.0,4.0,0,15,5,t2_e9,1.0,0.5159,0.644,0.5092
main,influenza_a,high_interaction,main_baseline_neutral,none,12,4,300,15,285,15,15,0,0,0,0,0.9333,0.9333,0.8667,,1,14,5,t3_e9,1.0,0.5282,0.6517,0.5217
main,influenza_a,high_interaction,main_baseline_neutral,none,12,5,300,15,285,13,13,0,0,0,2,0.9333,0.9231,0.8462,1.2,1,12,5,t4_e15,0.8,0.5378,0.6457,0.5321
main,influenza_a,high_interaction,main_baseline_neutral,none,13,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4912,0.5394,0.4887
main,influenza_a,high_interaction,main_baseline_neutral,none,13,2,300,15,285,14,14,0,0,0,1,0.4,0.5385,-0.0769,,7,6,5,t1_e9,0.6,0.4943,0.5246,0.4927
main,influenza_a,high_interaction,main_baseline_neutral,none,13,3,300,15,285,15,15,0,0,0,0,0.3333,0.6667,-0.3333,3.0,10,5,5,t2_e15,0.4,0.4937,0.5282,0.4919
main,influenza_a,high_interaction,main_baseline_neutral,none,13,4,300,15,285,14,14,0,0,0,1,0.8,0.8571,0.7143,1.0,2,12,5,t3_e9,0.2,0.4943,0.578,0.4899
main,influenza_a,high_interaction,main_baseline_neutral,none,13,5,300,15,285,15,15,0,0,0,0,1.0,1.0,1.0,2.5,0,15,5,t4_e5,1.0,0.5076,0.6416,0.5005
main,influenza_a,high_interaction,main_baseline_neutral,none,13,6,300,15,285,15,15,0,0,0,0,0.6667,0.6667,0.3333,1.1667,5,10,5,t5_e15,1.0,0.5168,0.5934,0.5128
main,influenza_a,high_interaction,main_baseline_neutral,none,13,7,300,15,285,15,15,0,0,0,0,0.7333,0.7333,0.4667,1.2308,4,11,5,t6_e7,0.8,0.5243,0.6234,0.5191
main,influenza_a,high_interaction,main_baseline_neutral,none,13,8,300,15,285,15,15,0,0,0,0,1.0,1.0,1.0,1.3077,0,15,5,t7_e15,0.6,0.5313,0.7045,0.5222
main,influenza_a,high_interaction,main_baseline_neutral,none,13,9,300,15,285,15,15,0,0,0,0,0.9333,0.9333,0.8667,1.1538,1,14,5,t8_e15,1.0,0.5425,0.7157,0.5334
main,influenza_a,high_interaction,main_baseline_neutral,none,13,10,300,15,285,14,14,0,0,0,1,1.0,1.0,1.0,1.6154,0,14,5,t9_e15,1.0,0.5546,0.7341,0.5452
main,influenza_a,high_interaction,main_baseline_neutral,none,14,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4926,0.5436,0.4899
main,influenza_a,high_interaction,main_baseline_neutral,none,14,2,300,15,285,14,14,0,0,0,1,0.7333,0.8462,0.6923,,2,11,5,t1_e9,1.0,0.5032,0.5961,0.4983
main,influenza_a,high_interaction,main_baseline_neutral,none,14,3,300,15,285,15,15,0,0,0,0,0.8667,0.8667,0.7333,,2,13,5,t2_e8,1.0,0.5151,0.6337,0.5089
main,influenza_a,high_interaction,main_baseline_neutral,none,14,4,300,15,285,14,14,0,0,0,1,1.0,1.0,1.0,0.0,0,14,5,t3_e15,0.6,0.5228,0.6454,0.5163
main,influenza_a,high_interaction,main_baseline_neutral,none,14,5,300,15,285,14,14,0,0,0,1,0.9333,0.9286,0.8571,3.75,1,13,5,t4_e15,1.0,0.535,0.6401,0.5295
main,influenza_a,high_interaction,main_baseline_neutral,none,14,6,300,15,285,15,15,0,0,0,0,1.0,1.0,1.0,1.2308,0,15,5,t5_e9,1.0,0.547,0.7311,0.5373
main,influenza_a,high_interaction,main_baseline_neutral,none,15,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4929,0.5456,0.4901
main,influenza_a,high_interaction,main_baseline_neutral,none,15,2,300,15,285,12,12,0,0,0,3,0.8667,0.8333,0.6667,,2,10,5,t1_e15,0.6,0.4997,0.5968,0.4946
main,influenza_a,high_interaction,main_baseline_neutral,none,15,3,300,15,285,14,14,0,0,0,1,1.0,1.0,1.0,,0,14,5,t2_e8,0.6,0.5077,0.6219,0.5017
main,influenza_a,high_interaction,main_baseline_neutral,none,15,4,300,15,285,12,12,0,0,0,3,1.0,1.0,1.0,4.0,0,12,5,t3_e9,1.0,0.5206,0.6432,0.5142
main,influenza_a,high_interaction,main_baseline_neutral,none,15,5,300,15,285,15,15,0,0,0,0,0.8,0.8571,0.7143,1.0,2,12,5,t4_e9,1.0,0.532,0.6348,0.5266
main,influenza_a,high_interaction,main_baseline_neutral,none,15,6,300,15,285,15,15,0,0,0,0,0.9333,0.9333,0.8667,1.1538,1,14,5,t5_e9,0.8,0.5407,0.6922,0.5327
main,influenza_a,high_interaction,main_baseline_neutral,none,15,7,300,15,285,15,15,0,0,0,0,1.0,1.0,1.0,0.8462,0,15,5,t6_e9,1.0,0.5523,0.7613,0.5413
main,influenza_a,high_interaction,main_baseline_neutral,none,15,8,300,15,285,13,13,0,0,0,2,1.0,1.0,1.0,0.4615,0,13,5,t7_e9,1.0,0.5637,0.7634,0.5532
main,influenza_a,high_interaction,main_baseline_neutral,none,16,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4903,0.5391,0.4877
main,influenza_a,high_interaction,main_baseline_neutral,none,16,2,300,15,285,13,13,0,0,0,2,0.9333,1.0,1.0,,0,13,5,t1_e9,1.0,0.503,0.6327,0.4962
main,influenza_a,high_interaction,main_baseline_neutral,none,16,3,300,15,285,15,15,0,0,0,0,1.0,1.0,1.0,,0,15,5,t2_e9,1.0,0.5158,0.6521,0.5087
main,influenza_a,high_interaction,main_baseline_neutral,none,16,4,300,15,285,15,15,0,0,0,0,1.0,1.0,1.0,,0,15,5,t3_e15,1.0,0.5286,0.6555,0.5219
main,influenza_a,high_interaction,main_baseline_neutral,none,16,5,300,15,285,14,14,0,0,0,1,1.0,1.0,1.0,2.2,0,14,5,t4_e9,1.0,0.5416,0.6694,0.5348
main,influenza_a,high_interaction,main_baseline_neutral,none,17,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4925,0.543,0.4898
main,influenza_a,high_interaction,main_baseline_neutral,none,17,2,300,15,285,13,13,0,0,0,2,1.0,1.0,1.0,,0,13,5,t1_e9,0.8,0.5031,0.638,0.496
main,influenza_a,high_interaction,main_baseline_neutral,none,17,3,300,15,285,15,15,0,0,0,0,0.8667,0.8667,0.7333,,2,13,5,t2_e15,1.0,0.5151,0.6235,0.5094
main,influenza_a,high_interaction,main_baseline_neutral,none,17,4,300,15,285,13,13,0,0,0,2,1.0,1.0,1.0,,0,13,5,t3_e9,1.0,0.5282,0.6525,0.5216
main,influenza_a,high_interaction,main_baseline_neutral,none,17,5,300,15,285,15,15,0,0,0,0,0.9333,0.9333,0.8667,2.2857,1,14,5,t4_e9,1.0,0.5403,0.659,0.5341
main,influenza_a,high_interaction,main_baseline_neutral,none,17,6,300,15,285,13,13,0,0,0,2,1.0,1.0,1.0,0.3636,0,13,5,t5_e15,1.0,0.5522,0.7399,0.5424
main,influenza_a,high_interaction,main_baseline_neutral,none,18,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4931,0.5461,0.4903
main,influenza_a,high_interaction,main_baseline_neutral,none,18,2,300,15,285,15,15,0,0,0,0,1.0,1.0,1.0,,0,15,5,t1_e7,0.8,0.5032,0.6339,0.4964
main,influenza_a,high_interaction,main_baseline_neutral,none,18,3,300,15,285,15,15,0,0,0,0,1.0,1.0,1.0,4.0,0,15,5,t2_e15,1.0,0.5161,0.6469,0.5093
main,influenza_a,high_interaction,main_baseline_neutral,none,18,4,300,15,285,15,15,0,0,0,0,0.9333,0.9333,0.8667,,1,14,5,t3_e15,1.0,0.5286,0.6475,0.5224
main,influenza_a,high_interaction,main_baseline_neutral,none,18,5,300,15,285,13,13,0,0,0,2,1.0,1.0,1.0,1.0,0,13,5,t4_e15,1.0,0.5412,0.683,0.5338
main,influenza_a,high_interaction,main_baseline_neutral,none,19,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4931,0.5399,0.4906
main,influenza_a,high_interaction,main_baseline_neutral,none,19,2,300,15,285,14,14,0,0,0,1,0.1333,0.8571,-0.7143,,12,2,5,t1_e9,0.8,0.4954,0.4725,0.4966
main,influenza_a,high_interaction,main_baseline_neutral,none,19,3,300,15,285,15,15,0,0,0,0,0.2667,0.7333,-0.4667,1.5,11,4,5,t2_e15,0.2,0.491,0.4891,0.4911
main,influenza_a,high_interaction,main_baseline_neutral,none,19,4,300,15,285,14,14,0,0,0,1,0.4667,0.7,0.4,3.0,3,7,5,t3_e9,0.0,0.4867,0.5128,0.4853
main,influenza_a,high_interaction,main_baseline_neutral,none,19,5,300,15,285,14,14,0,0,0,1,0.8,0.8571,0.7143,2.0,2,12,5,t4_e8,0.4,0.49,0.5879,0.4849
main,influenza_a,high_interaction,main_baseline_neutral,none,19,6,300,15,285,15,15,0,0,0,0,0.8,0.8,0.6,1.8333,3,12,5,t5_e8,0.8,0.4986,0.5828,0.4942
main,influenza_a,high_interaction,main_baseline_neutral,none,19,7,300,15,285,13,13,0,0,0,2,0.8667,0.8462,0.6923,2.75,2,11,5,t6_e9,0.6,0.5055,0.5959,0.5007
main,influenza_a,high_interaction,main_baseline_neutral,none,19,8,300,15,285,14,14,0,0,0,1,0.7333,0.7143,0.4286,1.4615,4,10,5,t7_e9,1.0,0.5157,0.6036,0.511
