experiment_family,scenario_name,condition_name,persona_name,cell_persona_design,chat_atmosphere,repeat_index,n_events,final_timestep,mean_nsb,mean_gcr,mean_ssa,mean_scm,mean_public_nsb_active,final_nsb,terminal_active_nsb,active_agents_terminal_nsb,terminal_all_agents_nsb,entry_all_agents_nsb,delta_all_agents_nsb,delta_terminal_minus_entry,public_thread_negative_share,terminal_active_agents_nsb,terminal_inactive_agents_nsb,entry_all_agents_latent_neg_mean,terminal_all_agents_latent_neg_mean,delta_all_agents_latent_neg_mean,entry_active_agents_latent_neg_mean,terminal_active_agents_latent_neg_mean,entry_inactive_agents_latent_neg_mean,terminal_inactive_agents_latent_neg_mean,delta_inactive_agents_latent_neg_mean,entry_all_agents_attitude_n,terminal_all_agents_attitude_n,entry_active_agents_attitude_n,terminal_active_agents_attitude_n,entry_inactive_agents_attitude_n,terminal_inactive_agents_attitude_n,terminal_panel_all_last_choice_nsb,terminal_panel_active_last_choice_nsb,terminal_panel_inactive_last_choice_nsb,terminal_panel_never_active_last_choice_nsb,terminal_panel_all_latent_neg_mean,terminal_panel_active_latent_neg_mean,terminal_panel_inactive_latent_neg_mean,terminal_panel_never_active_latent_neg_mean,terminal_panel_active_n,terminal_panel_inactive_n,terminal_panel_never_active_n,terminal_nsb_by_persona,active_count_by_persona,prototype_mean_latent_by_persona,prototype_negative_ratio_by_persona,inactive_shift,active_shift,terminal_all_agents_cb,terminal_all_agents_sb,terminal_all_agents_eb_probe,probe_n_agents,final_gcr,final_ssa,terminal_support_report_1_count,terminal_support_report_2_count,terminal_neutral_count,terminal_reply_count,terminal_post_count,terminal_like_count,terminal_repost_count,terminal_group_tendency,terminal_community_atmosphere,stop_reason,stop_timestep
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,1,225,15,0.3511,0.7107,-0.0119,0.4013,0.3511,0.2833,0.2,0.2,0.2833,0.435,-0.1517,-0.1517,0.3831,0.2941,0.2802,0.4909,0.4623,-0.0286,,0.4583,0.4909,0.4635,-0.0274,47,162,0,60,47,102,0.2617,0.2,0.2649,0.2608,0.4623,0.3692,0.4672,0.4629,15,285,232,"{""main_baseline_neutral"": 0.2617}","{""main_baseline_neutral"": 68}","{""main_baseline_neutral"": 0.4623}","{""main_baseline_neutral"": 0.03}",-0.1548,,0.3767,0.3333,0.4783,300,0.7857,-0.5714,11,3,0,4,0,10,0,support_report_1,positive_leaning,max_timestep,15
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,2,225,15,0.3778,0.6858,-0.0713,0.2911,0.3778,0.2983,0.5333,0.5333,0.2983,0.4483,-0.15,-0.15,0.3702,0.2388,0.3155,0.49,0.4661,-0.0239,,0.4595,0.49,0.468,-0.022,39,149,0,61,39,88,0.3017,0.5333,0.2895,0.324,0.4664,0.5801,0.4604,0.4681,15,285,233,"{""main_baseline_neutral"": 0.3017}","{""main_baseline_neutral"": 67}","{""main_baseline_neutral"": 0.4664}","{""main_baseline_neutral"": 0.0367}",-0.1328,,0.3917,0.3548,0.4783,300,0.5385,0.0769,6,7,0,5,0,8,0,support_report_2,negative_leaning,max_timestep,15
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,3,225,15,0.4222,0.6981,0.1764,0.2038,0.4222,0.3567,0.4,0.4,0.3567,0.4467,-0.09,-0.09,0.4394,0.3456,0.3599,0.4894,0.4828,-0.0066,,0.5064,0.4894,0.4758,-0.0136,38,126,0,59,38,67,0.385,0.4,0.3842,0.403,0.4834,0.5947,0.4775,0.4769,15,285,232,"{""main_baseline_neutral"": 0.385}","{""main_baseline_neutral"": 68}","{""main_baseline_neutral"": 0.4834}","{""main_baseline_neutral"": 0.0367}",-0.0868,,0.4483,0.375,0.4833,300,0.6667,-0.3333,8,4,0,2,1,9,0,support_report_1,positive_leaning,max_timestep,15
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,4,225,15,0.4889,0.7511,0.3393,0.4528,0.4889,0.355,0.5333,0.5333,0.355,0.4383,-0.0833,-0.0833,0.476,0.4318,0.3333,0.49,0.4861,-0.0039,,0.544,0.49,0.4698,-0.0202,47,131,0,53,47,78,0.345,0.5333,0.3351,0.3333,0.486,0.6478,0.4775,0.4695,15,285,234,"{""main_baseline_neutral"": 0.345}","{""main_baseline_neutral"": 66}","{""main_baseline_neutral"": 0.486}","{""main_baseline_neutral"": 0.0533}",-0.105,,0.445,0.5152,0.4983,300,0.5,0.0,7,7,0,6,2,6,0,split,mixed,max_timestep,15
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,5,225,15,0.76,0.7869,0.4689,0.929,0.76,0.705,0.8667,0.8667,0.705,0.455,0.25,0.25,0.7682,0.9,0.6457,0.4916,0.5771,0.0855,,0.7424,0.4916,0.5269,0.0353,33,127,0,60,33,67,0.695,0.8667,0.686,0.637,0.5784,0.8138,0.566,0.5282,15,285,230,"{""main_baseline_neutral"": 0.695}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.5784}","{""main_baseline_neutral"": 0.1}",0.1907,,0.6267,1.0,0.5933,300,0.8667,0.7333,2,13,0,14,0,1,0,support_report_2,negative_leaning,max_timestep,15
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,6,225,15,0.3867,0.6903,-0.0749,0.2975,0.3867,0.2183,0.4667,0.4667,0.2183,0.4367,-0.2184,-0.2184,0.3816,0.3433,0.1824,0.4865,0.4524,-0.0341,,0.4531,0.4865,0.4523,-0.0342,46,209,0,61,46,148,0.2183,0.4667,0.2053,0.1845,0.4534,0.5006,0.4509,0.4534,15,285,233,"{""main_baseline_neutral"": 0.2183}","{""main_baseline_neutral"": 67}","{""main_baseline_neutral"": 0.4534}","{""main_baseline_neutral"": 0.03}",-0.2543,,0.3483,0.3226,0.4617,300,0.5714,-0.1429,8,6,0,2,2,10,0,support_report_1,positive_leaning,max_timestep,15
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,7,225,15,0.2667,0.7284,-0.2559,0.2611,0.2667,0.1883,0.3333,0.3333,0.1883,0.45,-0.2617,-0.2617,0.2619,0.1324,0.2047,0.4899,0.439,-0.0509,,0.3865,0.4899,0.4544,-0.0355,42,203,0,66,42,137,0.1733,0.3333,0.1649,0.1897,0.4391,0.4827,0.4368,0.4543,15,285,232,"{""main_baseline_neutral"": 0.1733}","{""main_baseline_neutral"": 68}","{""main_baseline_neutral"": 0.4391}","{""main_baseline_neutral"": 0.0233}",-0.2453,,0.3067,0.1892,0.4533,300,0.6429,-0.2857,9,5,0,4,0,10,0,support_report_1,positive_leaning,max_timestep,15
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,8,225,15,0.3511,0.7072,-0.0139,0.3165,0.3511,0.31,0.3333,0.3333,0.31,0.4583,-0.1483,-0.1483,0.3532,0.2537,0.3262,0.4901,0.4642,-0.0259,,0.4502,0.4901,0.4682,-0.0219,39,142,0,61,39,81,0.2733,0.3333,0.2702,0.2833,0.4615,0.4515,0.462,0.4648,15,285,233,"{""main_baseline_neutral"": 0.2733}","{""main_baseline_neutral"": 67}","{""main_baseline_neutral"": 0.4615}","{""main_baseline_neutral"": 0.0333}",-0.1321,,0.395,0.2941,0.4717,300,0.6667,-0.3333,10,5,0,6,0,9,0,support_report_1,positive_leaning,max_timestep,15
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,9,225,15,0.1689,0.7991,-0.4822,0.3571,0.1689,0.11,0.0667,0.0667,0.11,0.445,-0.335,-0.335,0.1722,0.0845,0.1179,0.4923,0.4168,-0.0755,,0.3332,0.4923,0.4427,-0.0496,47,246,0,71,47,175,0.0933,0.0667,0.0947,0.1004,0.416,0.233,0.4256,0.4427,15,285,229,"{""main_baseline_neutral"": 0.0933}","{""main_baseline_neutral"": 71}","{""main_baseline_neutral"": 0.416}","{""main_baseline_neutral"": 0.0133}",-0.3271,,0.2367,0.0909,0.415,300,0.9333,-0.8667,14,1,0,3,0,12,0,support_report_1,positive_leaning,max_timestep,15
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,10,225,15,0.4356,0.7065,0.2109,0.3774,0.4356,0.3617,0.5333,0.5333,0.3617,0.4467,-0.085,-0.085,0.446,0.4091,0.3483,0.4909,0.4857,-0.0052,,0.5241,0.4909,0.4749,-0.016,40,123,0,52,40,71,0.38,0.5333,0.3719,0.3782,0.4867,0.6221,0.4796,0.4761,15,285,234,"{""main_baseline_neutral"": 0.38}","{""main_baseline_neutral"": 66}","{""main_baseline_neutral"": 0.4867}","{""main_baseline_neutral"": 0.0433}",-0.0984,,0.4533,0.5161,0.4983,300,0.5,0.0,7,7,0,11,0,3,0,split,mixed,max_timestep,15
