experiment_family,scenario_name,condition_name,persona_name,chat_atmosphere,repeat_index,timestep,n_agents,n_active_agents,n_inactive_agents,n_public_events,n_post,n_reply,n_like,n_repost,n_observe,nsb_active,gcr_step_public,ssa_step_public,scm_step_active,positive_public_signals,negative_public_signals,visible_hyperedge_count,dominant_hyperedge_id,visible_negative_pressure,mean_latent_neg_all,mean_latent_neg_active,mean_latent_neg_inactive
main,influenza_a,high_interaction,main_baseline_neutral,none,3,7,300,15,285,15,0,12,3,0,0,1.0,1.0,1.0,0.6154,0,15,2,t1_e7,0.8147817460317461,0.5399,0.7706,0.5278
main,influenza_a,high_interaction,main_baseline_neutral,none,3,8,300,15,285,13,0,10,3,0,2,0.9333,0.9231,0.8462,0.8462,1,12,2,t1_e7,0.8530934343434342,0.5486,0.7573,0.5376
main,influenza_a,high_interaction,main_baseline_neutral,none,3,9,300,15,285,15,0,12,3,0,0,1.0,1.0,1.0,0.4615,0,15,2,t1_e7,0.862672047465056,0.558,0.8153,0.5444
main,influenza_a,high_interaction,main_baseline_neutral,none,4,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4941,0.5427,0.4916
main,influenza_a,high_interaction,main_baseline_neutral,none,4,2,300,15,285,15,2,10,3,0,0,0.9333,1.0,1.0,0.0,0,14,5,t1_e9,1.0,0.5064,0.6446,0.4991
main,influenza_a,high_interaction,main_baseline_neutral,none,4,3,300,15,285,15,2,9,4,0,0,0.9333,1.0,1.0,2.4,0,15,2,t1_e13,1.0,0.5184,0.6632,0.5108
main,influenza_a,high_interaction,main_baseline_neutral,none,4,4,300,15,285,13,1,7,5,0,2,1.0,1.0,1.0,1.625,0,13,2,t1_e13,1.0,0.5306,0.6978,0.5218
main,influenza_a,high_interaction,main_baseline_neutral,none,4,5,300,15,285,15,0,10,5,0,0,1.0,1.0,1.0,0.3333,0,15,2,t1_e13,1.0,0.5425,0.7355,0.5324
main,influenza_a,high_interaction,main_baseline_neutral,none,5,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4932,0.5432,0.4906
main,influenza_a,high_interaction,main_baseline_neutral,none,5,2,300,15,285,12,5,3,4,0,3,0.9333,0.9167,0.8333,0.0,1,11,5,t1_e7,1.0,0.5056,0.6396,0.4986
main,influenza_a,high_interaction,main_baseline_neutral,none,5,3,300,15,285,14,1,9,4,0,1,1.0,1.0,1.0,2.0,0,14,3,t1_e11,1.0,0.5182,0.6797,0.5097
main,influenza_a,high_interaction,main_baseline_neutral,none,5,4,300,15,285,14,0,7,7,0,1,0.9333,0.9286,0.8571,2.6,1,13,3,t1_e11,1.0,0.5302,0.6744,0.5226
main,influenza_a,high_interaction,main_baseline_neutral,none,5,5,300,15,285,14,1,10,3,0,1,1.0,1.0,1.0,0.25,0,14,3,t1_e13,0.9739130434782609,0.5413,0.7459,0.5305
main,influenza_a,high_interaction,main_baseline_neutral,none,6,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4916,0.5448,0.4888
main,influenza_a,high_interaction,main_baseline_neutral,none,6,2,300,15,285,15,4,10,1,0,0,0.9333,0.9286,0.8571,4.0,1,13,5,t1_e9,1.0,0.5041,0.6447,0.4967
main,influenza_a,high_interaction,main_baseline_neutral,none,6,3,300,15,285,13,1,10,2,0,2,0.8,0.8462,0.6923,1.8571,2,11,3,t1_e1,0.9131652661064426,0.5143,0.6292,0.5083
main,influenza_a,high_interaction,main_baseline_neutral,none,6,4,300,15,285,13,3,5,5,0,2,1.0,1.0,1.0,2.2,0,12,3,t1_e1,0.8753462603878117,0.5255,0.6821,0.5172
main,influenza_a,high_interaction,main_baseline_neutral,none,6,5,300,15,285,14,1,11,2,0,1,1.0,1.0,1.0,1.4,0,14,2,t1_e1,0.9067796610169492,0.5362,0.745,0.5252
main,influenza_a,high_interaction,main_baseline_neutral,none,6,6,300,15,285,12,0,7,5,0,3,1.0,1.0,1.0,0.9231,0,12,2,t1_e1,0.9335843373493976,0.5468,0.7692,0.5351
main,influenza_a,high_interaction,main_baseline_neutral,none,7,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4916,0.5433,0.4888
main,influenza_a,high_interaction,main_baseline_neutral,none,7,2,300,15,285,14,6,3,5,0,1,0.9333,0.9286,0.8571,,1,13,5,t1_e9,1.0,0.5035,0.6326,0.4968
main,influenza_a,high_interaction,main_baseline_neutral,none,7,3,300,15,285,15,4,9,2,0,0,0.9333,0.9333,0.8667,0.3333,1,14,2,t1_e13,0.9007936507936508,0.5146,0.6494,0.5075
main,influenza_a,high_interaction,main_baseline_neutral,none,7,4,300,15,285,13,4,6,3,0,2,1.0,1.0,1.0,2.5714,0,13,2,t1_e13,0.8995098039215687,0.526,0.6677,0.5185
main,influenza_a,high_interaction,main_baseline_neutral,none,7,5,300,15,285,15,0,13,2,0,0,1.0,1.0,1.0,1.1,0,15,2,t1_e13,0.9297052154195011,0.537,0.7239,0.5272
main,influenza_a,high_interaction,main_baseline_neutral,none,8,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4923,0.5414,0.4897
main,influenza_a,high_interaction,main_baseline_neutral,none,8,2,300,15,285,12,0,6,6,0,3,0.7333,0.75,0.5,,3,9,5,t1_e9,1.0,0.5033,0.5988,0.4983
main,influenza_a,high_interaction,main_baseline_neutral,none,8,3,300,15,285,13,1,11,1,0,2,1.0,1.0,1.0,2.2,0,13,1,t1_e9,0.75,0.513,0.6484,0.5059
main,influenza_a,high_interaction,main_baseline_neutral,none,8,4,300,15,285,13,0,10,3,0,2,1.0,1.0,1.0,2.0,0,13,1,t1_e9,0.875,0.5241,0.6669,0.5165
main,influenza_a,high_interaction,main_baseline_neutral,none,8,5,300,15,285,15,0,10,5,0,0,0.9333,0.9333,0.8667,1.2727,1,14,1,t1_e9,0.918918918918919,0.5341,0.7193,0.5244
main,influenza_a,high_interaction,main_baseline_neutral,none,9,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.493,0.537,0.4907
main,influenza_a,high_interaction,main_baseline_neutral,none,9,2,300,15,285,15,1,12,2,0,0,0.6667,0.7692,0.5385,2.5,3,10,5,t1_e9,0.8,0.5008,0.5871,0.4963
main,influenza_a,high_interaction,main_baseline_neutral,none,9,3,300,15,285,15,1,12,2,0,0,0.6,0.6,0.2,1.0,6,9,2,t1_e10,0.7333743842364532,0.5068,0.5587,0.5041
main,influenza_a,high_interaction,main_baseline_neutral,none,9,4,300,15,285,15,0,10,5,0,0,0.6,0.6,0.2,1.4545,6,9,2,t1_e10,0.6897874852420306,0.5111,0.6096,0.5059
main,influenza_a,high_interaction,main_baseline_neutral,none,9,5,300,15,285,15,1,14,0,0,0,0.3333,0.6667,-0.3333,1.4,10,5,2,t1_e10,0.6588362068965518,0.5139,0.536,0.5127
main,influenza_a,high_interaction,main_baseline_neutral,none,9,6,300,15,285,14,2,6,6,0,1,0.8,0.8571,0.7143,1.1538,2,12,2,t1_e10,0.5690459110473457,0.5188,0.6685,0.511
main,influenza_a,high_interaction,main_baseline_neutral,none,9,7,300,15,285,14,0,10,4,0,1,0.8,0.8571,0.7143,1.1538,2,12,2,t1_e10,0.6141615376309254,0.5245,0.6786,0.5164
main,influenza_a,high_interaction,main_baseline_neutral,none,9,8,300,15,285,14,0,10,4,0,1,0.6,0.5714,0.1429,1.9231,6,8,2,t1_e10,0.6552248289345063,0.5286,0.7045,0.5193
main,influenza_a,high_interaction,main_baseline_neutral,none,9,9,300,15,285,13,1,8,4,0,2,0.6667,0.6923,0.3846,0.4615,4,9,2,t1_e10,0.6429207998740356,0.533,0.6524,0.5267
main,influenza_a,high_interaction,main_baseline_neutral,none,9,10,300,15,285,15,0,9,6,0,0,0.5333,0.5333,0.0667,1.3077,7,8,2,t1_e10,0.6457916430901153,0.5355,0.714,0.5261
main,influenza_a,high_interaction,main_baseline_neutral,none,9,11,300,15,285,14,0,9,5,0,1,0.8,0.7857,0.5714,1.4615,3,11,2,t1_e10,0.6312007081924996,0.5404,0.7375,0.53
main,influenza_a,high_interaction,main_baseline_neutral,none,9,12,300,15,285,15,2,9,4,0,0,0.8667,0.8667,0.7333,1.1538,2,13,2,t1_e10,0.6469627002186231,0.5457,0.7933,0.5327
main,influenza_a,high_interaction,main_baseline_neutral,none,9,13,300,15,285,14,0,12,2,0,1,0.5333,0.5,0.0,1.0,7,7,2,t1_e10,0.6640446768060837,0.5488,0.7165,0.54
main,influenza_a,high_interaction,main_baseline_neutral,none,9,14,300,15,285,14,1,11,2,0,1,0.6667,0.6429,0.2857,1.2308,5,9,2,t1_e10,0.6496436023893167,0.5525,0.7625,0.5414
main,influenza_a,high_interaction,main_baseline_neutral,none,9,15,300,15,285,14,1,10,3,0,1,0.8667,0.8571,0.7143,1.2308,2,12,2,t1_e10,0.6469925241805726,0.5574,0.8512,0.5419
main,influenza_a,high_interaction,main_baseline_neutral,none,10,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4924,0.5453,0.4896
main,influenza_a,high_interaction,main_baseline_neutral,none,10,2,300,15,285,10,3,5,2,0,5,0.8667,0.8,0.6,1.0,2,8,5,t1_e9,1.0,0.5042,0.6278,0.4977
main,influenza_a,high_interaction,main_baseline_neutral,none,10,3,300,15,285,15,3,10,2,0,0,0.9333,0.9333,0.8667,2.2,1,14,2,t1_e7,0.775,0.5137,0.6447,0.5068
main,influenza_a,high_interaction,main_baseline_neutral,none,10,4,300,15,285,13,1,8,4,0,2,0.9333,0.9231,0.8462,2.4,1,12,2,t1_e13,0.8574584199584199,0.524,0.6664,0.5165
main,influenza_a,high_interaction,main_baseline_neutral,none,10,5,300,15,285,15,1,10,4,0,0,1.0,1.0,1.0,1.4444,0,15,2,t1_e13,0.8787449392712551,0.5345,0.7184,0.5248
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,1,1,300,15,285,15,15,0,0,0,0,0.7333,0.7143,0.4286,,4,10,4,seed_4,,0.5253,0.6112,0.5208
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,1,2,300,15,285,14,0,6,8,0,1,1.0,1.0,1.0,0.0,0,14,5,t1_e9,0.8,0.5352,0.6654,0.5283
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,1,3,300,15,285,15,3,11,1,0,0,0.9333,0.9333,0.8667,1.3333,1,14,1,t1_e15,1.0,0.5469,0.6603,0.5409
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,1,4,300,15,285,13,1,7,5,0,2,1.0,1.0,1.0,0.6,0,13,1,t1_e15,0.9565217391304348,0.558,0.7566,0.5476
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,1,5,300,15,285,14,1,10,3,0,1,1.0,1.0,1.0,1.3333,0,14,1,t1_e15,0.9714285714285714,0.5693,0.7346,0.5606
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,2,1,300,15,285,15,15,0,0,0,0,0.7333,0.7333,0.4667,,4,11,4,seed_4,,0.5251,0.6169,0.5202
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,2,2,300,15,285,15,2,6,7,0,0,1.0,1.0,1.0,,0,15,5,t1_e9,1.0,0.5378,0.6661,0.531
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,2,3,300,15,285,14,4,7,3,0,1,1.0,1.0,1.0,1.3333,0,14,2,t1_e15,1.0,0.5495,0.7116,0.541
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,2,4,300,15,285,13,0,8,5,0,2,0.8667,0.8462,0.6923,1.6,2,11,2,t1_e15,1.0,0.5601,0.72,0.5516
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,2,5,300,15,285,14,1,8,5,0,1,1.0,1.0,1.0,0.75,0,14,2,t1_e15,0.9435196195005946,0.5711,0.7377,0.5623
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,2,6,300,15,285,15,0,8,7,0,0,1.0,1.0,1.0,1.0769,0,15,2,t1_e15,0.958710066305003,0.5811,0.8292,0.5681
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,2,7,300,15,285,12,1,7,4,0,3,1.0,1.0,1.0,0.8462,0,12,2,t1_e15,0.9685911401597675,0.5913,0.8311,0.5787
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,3,1,300,15,285,14,14,0,0,0,1,0.7333,0.7143,0.4286,,4,10,4,seed_4,,0.5254,0.6101,0.5209
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,3,2,300,15,285,14,6,5,3,0,1,0.6667,0.6429,0.2857,0.0,5,9,5,t1_e9,1.0,0.5357,0.6186,0.5313
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,3,3,300,15,285,15,0,10,5,0,0,0.8667,0.8667,0.7333,0.5,2,13,2,t1_e12,0.70703125,0.5432,0.6668,0.5367
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,3,4,300,15,285,13,1,9,3,0,2,0.8,0.7692,0.5385,0.8,3,10,2,t1_e12,0.8032150776053215,0.5511,0.6586,0.5454
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,3,5,300,15,285,13,0,6,7,0,2,0.8,0.8462,0.6923,1.2727,2,11,2,t1_e12,0.7855787476280834,0.5585,0.7246,0.5498
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,3,6,300,15,285,14,0,6,8,0,1,0.8,0.7857,0.5714,0.8462,3,11,2,t1_e12,0.8010973936899862,0.565,0.7474,0.5554
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,3,7,300,15,285,14,0,9,5,0,1,0.8,0.7857,0.5714,0.9231,3,11,2,t1_e12,0.7982043967108575,0.572,0.7624,0.562
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,3,8,300,15,285,14,0,9,5,0,1,0.9333,1.0,1.0,0.9231,0,14,2,t1_e12,0.7965949820788532,0.5796,0.816,0.5672
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,3,9,300,15,285,14,0,10,4,0,1,0.8667,0.9286,0.8571,1.1538,1,13,2,t1_e12,0.8257207644962747,0.5868,0.8453,0.5732
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,3,10,300,15,285,12,1,8,3,0,3,0.7333,0.75,0.5,0.5385,3,9,2,t1_e12,0.8392111230457096,0.5932,0.8127,0.5817
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,3,11,300,15,285,13,0,9,4,0,2,0.8667,0.8462,0.6923,1.0769,2,11,2,t1_e12,0.8375,0.5993,0.8932,0.5839
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,3,12,300,15,285,15,0,10,5,0,0,1.0,1.0,1.0,0.9231,0,15,2,t1_e12,0.8384028568545772,0.6061,0.9115,0.5901
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,3,13,300,15,285,9,0,7,2,0,6,0.6,0.5556,0.1111,1.7692,4,5,2,t1_e12,0.8550833835643962,0.6108,0.872,0.5971
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,3,14,300,15,285,13,0,10,3,0,2,0.9333,0.9231,0.8462,0.4615,1,12,2,t1_e12,0.837704232246323,0.6161,0.9218,0.6001
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,3,15,300,15,285,12,0,8,4,0,3,0.6667,0.6667,0.3333,2.0,4,8,2,t1_e12,0.8445643175928591,0.6209,0.9123,0.6056
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,4,1,300,15,285,15,15,0,0,0,0,0.6667,0.6667,0.3333,,5,10,4,seed_4,,0.523,0.6015,0.5189
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,4,2,300,15,285,12,6,4,2,0,3,0.9333,0.9167,0.8333,,1,11,5,t1_e9,1.0,0.5351,0.6546,0.5288
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,4,3,300,15,285,13,3,8,2,0,2,1.0,1.0,1.0,1.8333,0,13,1,t1_e13,1.0,0.5474,0.6985,0.5395
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,4,4,300,15,285,13,0,6,7,0,2,0.9333,0.9231,0.8462,1.7778,1,12,1,t1_e13,1.0,0.5586,0.7192,0.5501
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,4,5,300,15,285,15,1,8,6,0,0,0.9333,0.9286,0.8571,1.0,1,13,1,t1_e13,0.9666666666666667,0.5694,0.7242,0.5612
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,5,1,300,15,285,15,15,0,0,0,0,0.8,0.8,0.6,,3,12,4,seed_4,,0.5251,0.6244,0.5199
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,5,2,300,15,285,14,3,7,4,0,1,0.8667,0.8571,0.7143,,2,12,5,t1_e9,1.0,0.5366,0.6433,0.5309
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,5,3,300,15,285,14,1,12,1,0,1,0.9333,0.9286,0.8571,0.3333,1,13,1,t1_e11,0.8181818181818182,0.5461,0.6696,0.5396
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,5,4,300,15,285,14,0,10,4,0,1,1.0,1.0,1.0,0.9091,0,14,1,t1_e11,0.875,0.556,0.7495,0.5458
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,5,5,300,15,285,14,0,12,2,0,1,0.9333,1.0,1.0,0.875,0,14,1,t1_e11,0.9210526315789473,0.5663,0.7172,0.5584
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,6,1,300,15,285,15,15,0,0,0,0,0.6,0.6,0.2,,6,9,4,seed_4,,0.5207,0.5831,0.5175
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,6,2,300,15,285,15,2,7,6,0,0,0.9333,0.9333,0.8667,,1,14,5,t1_e9,1.0,0.5327,0.6542,0.5263
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,6,3,300,15,285,14,2,8,4,0,1,0.8667,0.8571,0.7143,1.6,2,12,3,t1_e9,0.9387755102040817,0.5433,0.6535,0.5375
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,6,4,300,15,285,15,2,10,3,0,0,1.0,1.0,1.0,0.9,0,15,3,t1_e5,0.897291846730049,0.5538,0.7382,0.5441
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,6,5,300,15,285,13,2,10,1,0,2,0.8667,0.9231,0.8462,1.5,1,12,3,t1_e5,0.9296296296296296,0.5638,0.7147,0.5558
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,6,6,300,15,285,15,0,13,2,0,0,1.0,1.0,1.0,0.8462,0,15,3,t1_e5,0.9278171545968156,0.5739,0.8145,0.5612
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,7,1,300,15,285,15,15,0,0,0,0,0.6,0.6429,0.2857,,5,9,4,seed_4,,0.5233,0.591,0.5197
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,7,2,300,15,285,13,2,5,6,0,2,1.0,1.0,1.0,,0,13,5,t1_e7,1.0,0.5359,0.668,0.5289
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,7,3,300,15,285,15,1,13,1,0,0,0.8,0.8571,0.7143,0.7143,2,12,1,t1_e11,1.0,0.5463,0.6836,0.5391
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,7,4,300,15,285,13,1,7,5,0,2,1.0,1.0,1.0,0.8571,0,13,1,t1_e11,0.9166666666666666,0.5571,0.7226,0.5484
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,7,5,300,15,285,15,1,10,4,0,0,1.0,1.0,1.0,1.1667,0,15,1,t1_e11,0.9444444444444444,0.5675,0.781,0.5563
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,7,6,300,15,285,15,0,9,6,0,0,0.9333,0.9333,0.8667,1.0,1,14,1,t1_e11,0.9599999999999999,0.5778,0.7657,0.5679
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,8,1,300,15,285,15,15,0,0,0,0,0.6667,0.6667,0.3333,,5,10,4,seed_4,,0.5227,0.5931,0.519
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,8,2,300,15,285,11,2,4,5,0,4,0.8667,0.9091,0.8182,,1,10,5,t1_e15,1.0,0.534,0.6437,0.5282
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,8,3,300,15,285,15,2,9,4,0,0,0.8667,0.8667,0.7333,1.3333,2,13,3,t1_e10,0.9214285714285714,0.5443,0.6581,0.5383
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,8,4,300,15,285,13,1,6,6,0,2,0.8667,0.8462,0.6923,2.375,2,11,3,t1_e10,0.8765822784810127,0.5542,0.6788,0.5476
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,8,5,300,15,285,15,1,12,2,0,0,0.8,0.8,0.6,1.1111,3,12,2,t1_e10,0.8559275087052866,0.5624,0.6913,0.5556
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,8,6,300,15,285,15,0,13,2,0,0,0.9333,0.9333,0.8667,0.9231,1,14,2,t1_e10,0.836572966507177,0.5711,0.7669,0.5608
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,8,7,300,15,285,15,0,14,1,0,0,0.9333,0.9333,0.8667,1.0769,1,14,2,t1_e10,0.861459683437414,0.5795,0.7917,0.5684
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,8,8,300,15,285,14,3,10,1,0,1,0.9333,0.9286,0.8571,1.0769,1,13,2,t1_e10,0.8772939889473584,0.5882,0.8377,0.5751
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,9,1,300,15,285,15,15,0,0,0,0,0.7333,0.7333,0.4667,,4,11,4,seed_4,,0.5249,0.6126,0.5202
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,9,2,300,15,285,13,2,6,5,0,2,0.8667,0.8462,0.6923,3.0,2,11,5,t1_e9,0.8,0.5334,0.6304,0.5283
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,9,3,300,15,285,15,1,12,2,0,0,0.7333,0.7333,0.4667,0.0,4,11,2,t1_e14,0.8375,0.5414,0.644,0.536
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,9,4,300,15,285,14,0,10,4,0,1,0.9333,0.9286,0.8571,1.8182,1,13,2,t1_e14,0.7771739130434783,0.5501,0.6989,0.5423
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,9,5,300,15,285,12,1,7,4,0,3,0.9333,1.0,1.0,1.6,0,12,2,t1_e14,0.8283208020050125,0.5592,0.7349,0.5499
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,9,6,300,15,285,15,1,9,5,0,0,1.0,1.0,1.0,1.0769,0,15,2,t1_e14,0.8643707482993197,0.5685,0.778,0.5575
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,10,1,300,15,285,15,15,0,0,0,0,0.8,0.8,0.6,,3,12,4,seed_4,,0.5246,0.6285,0.5192
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,10,2,300,15,285,14,3,5,6,0,1,0.8667,0.8571,0.7143,,2,12,5,t1_e9,1.0,0.5365,0.6424,0.5309
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,10,3,300,15,285,15,2,12,1,0,0,0.8,0.8,0.6,2.5,3,12,1,t1_e11,0.8181818181818182,0.5449,0.6445,0.5397
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,none,10,4,300,15,285,14,0,8,6,0,1,0.7333,0.7143,0.4286,2.0,4,10,1,t1_e11,0.7916666666666666,0.5517,0.6801,0.545
