experiment_family,scenario_name,condition_name,persona_name,chat_atmosphere,repeat_index,timestep,n_agents,n_active_agents,n_inactive_agents,n_public_events,n_post,n_reply,n_like,n_repost,n_observe,nsb_active,gcr_step_public,ssa_step_public,scm_step_active,positive_public_signals,negative_public_signals,visible_hyperedge_count,dominant_hyperedge_id,visible_negative_pressure,mean_latent_neg_all,mean_latent_neg_active,mean_latent_neg_inactive
main,influenza_a,high_interaction,main_baseline_neutral,none,3,2,300,15,285,15,9,6,0,0,0,0.2,0.8,-0.6,0.0,12,3,5,t1_e15,0.6,0.4919,0.4731,0.4929
main,influenza_a,high_interaction,main_baseline_neutral,none,3,3,300,15,285,13,4,6,3,0,2,0.4667,0.5385,-0.0769,2.0,7,6,2,t1_e11,0.49777777777777776,0.4934,0.5367,0.4911
main,influenza_a,high_interaction,main_baseline_neutral,none,3,4,300,15,285,13,3,7,3,0,2,0.6,0.6154,0.2308,1.1818,5,8,2,t1_e11,0.48762626262626263,0.4965,0.5865,0.4917
main,influenza_a,high_interaction,main_baseline_neutral,none,3,5,300,15,285,15,5,7,3,0,0,0.8667,0.8667,0.7333,1.2,2,13,2,t1_e11,0.5200072533849129,0.5016,0.6318,0.4948
main,influenza_a,high_interaction,main_baseline_neutral,none,3,6,300,15,285,11,5,4,2,0,4,0.7333,0.7273,0.4545,1.1538,3,8,2,t1_e11,0.5949388586956522,0.5067,0.6151,0.501
main,influenza_a,high_interaction,main_baseline_neutral,none,3,7,300,15,285,14,4,8,2,0,1,0.7333,0.7143,0.4286,2.3846,4,10,2,t1_e11,0.582609395109395,0.5109,0.6272,0.5048
main,influenza_a,high_interaction,main_baseline_neutral,none,3,8,300,15,285,14,3,8,3,0,1,0.8,0.7857,0.5714,1.2308,3,11,2,t1_e11,0.6044891640866873,0.5155,0.7175,0.5048
main,influenza_a,high_interaction,main_baseline_neutral,none,3,9,300,15,285,13,4,8,1,0,2,0.9333,0.9231,0.8462,1.1538,1,12,2,t1_e11,0.64135065297856,0.522,0.7383,0.5106
main,influenza_a,high_interaction,main_baseline_neutral,none,3,10,300,15,285,15,3,7,5,0,0,0.8667,0.8667,0.7333,0.8462,2,13,2,t1_e11,0.6727766927083334,0.528,0.7309,0.5173
main,influenza_a,high_interaction,main_baseline_neutral,none,3,11,300,15,285,13,5,4,4,0,2,0.8,0.7692,0.5385,0.7692,3,10,2,t1_e11,0.7060593661023306,0.5331,0.7623,0.521
main,influenza_a,high_interaction,main_baseline_neutral,none,3,12,300,15,285,13,5,4,4,0,2,0.9333,0.9231,0.8462,0.4615,1,12,2,t1_e11,0.710438222763238,0.5389,0.8146,0.5244
main,influenza_a,high_interaction,main_baseline_neutral,none,3,13,300,15,285,11,5,3,3,0,4,0.9333,0.9091,0.8182,0.5385,1,10,2,t1_e11,0.7238692393491156,0.5452,0.8195,0.5307
main,influenza_a,high_interaction,main_baseline_neutral,none,3,14,300,15,285,15,5,7,3,0,0,0.9333,0.9333,0.8667,0.8462,1,14,2,t1_e11,0.7291420449458322,0.551,0.8111,0.5373
main,influenza_a,high_interaction,main_baseline_neutral,none,4,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4941,0.5436,0.4915
main,influenza_a,high_interaction,main_baseline_neutral,none,4,2,300,15,285,14,7,5,2,0,1,0.9333,0.9286,0.8571,,1,13,5,t1_e9,0.8,0.5036,0.6193,0.4976
main,influenza_a,high_interaction,main_baseline_neutral,none,4,3,300,15,285,14,2,11,1,0,1,1.0,1.0,1.0,2.2,0,14,3,t1_e14,0.7954545454545454,0.5136,0.6461,0.5066
main,influenza_a,high_interaction,main_baseline_neutral,none,4,4,300,15,285,14,1,9,4,0,1,0.9333,0.9286,0.8571,1.1667,1,13,3,t1_e14,0.9067510548523208,0.5241,0.6587,0.5171
main,influenza_a,high_interaction,main_baseline_neutral,none,4,5,300,15,285,15,3,7,5,0,0,1.0,1.0,1.0,0.6667,0,15,3,t1_e13,0.9125879113042142,0.5351,0.7125,0.5257
main,influenza_a,high_interaction,main_baseline_neutral,none,5,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4933,0.5427,0.4907
main,influenza_a,high_interaction,main_baseline_neutral,none,5,2,300,15,285,14,6,4,4,0,1,0.7333,0.7143,0.4286,2.0,4,10,5,t1_e9,0.8,0.5012,0.5802,0.4971
main,influenza_a,high_interaction,main_baseline_neutral,none,5,3,300,15,285,13,6,6,1,0,2,1.0,1.0,1.0,1.5556,0,13,3,t1_e10,0.5328282828282828,0.5077,0.6595,0.4997
main,influenza_a,high_interaction,main_baseline_neutral,none,5,4,300,15,285,14,4,8,2,0,1,0.7333,0.7143,0.4286,2.75,4,10,3,t1_e11,0.7368845843422114,0.5148,0.5934,0.5107
main,influenza_a,high_interaction,main_baseline_neutral,none,5,5,300,15,285,12,2,8,2,0,3,0.7333,0.8333,0.6667,1.1429,2,10,3,t2_e13,0.7554655870445343,0.5215,0.6562,0.5144
main,influenza_a,high_interaction,main_baseline_neutral,none,5,6,300,15,285,14,3,9,2,0,1,0.6,0.6429,0.2857,1.7273,5,9,3,t2_e13,0.7940727436012572,0.5274,0.6588,0.5205
main,influenza_a,high_interaction,main_baseline_neutral,none,5,7,300,15,285,15,2,12,1,0,0,0.8667,0.8667,0.7333,1.1538,2,13,3,t2_e13,0.758335898225095,0.5348,0.7546,0.5232
main,influenza_a,high_interaction,main_baseline_neutral,none,5,8,300,15,285,14,1,8,5,0,1,1.0,1.0,1.0,1.2308,0,14,3,t2_e13,0.7934290773165454,0.5431,0.8038,0.5294
main,influenza_a,high_interaction,main_baseline_neutral,none,5,9,300,15,285,13,2,7,4,0,2,0.9333,0.9231,0.8462,1.1538,1,12,3,t1_e11,0.8295310519645122,0.5515,0.7792,0.5395
main,influenza_a,high_interaction,main_baseline_neutral,none,5,10,300,15,285,12,0,8,4,0,3,1.0,1.0,1.0,0.9231,0,12,3,t1_e11,0.8397182527617311,0.5588,0.8754,0.5422
main,influenza_a,high_interaction,main_baseline_neutral,none,6,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4916,0.5478,0.4886
main,influenza_a,high_interaction,main_baseline_neutral,none,6,2,300,15,285,13,8,3,2,0,2,0.3333,0.6923,-0.3846,,9,4,5,t1_e9,0.8,0.4959,0.5118,0.4951
main,influenza_a,high_interaction,main_baseline_neutral,none,6,3,300,15,285,15,8,7,0,0,0,0.4,0.6,-0.2,0.625,9,6,3,t1_e14,0.25,0.4936,0.5501,0.4907
main,influenza_a,high_interaction,main_baseline_neutral,none,6,4,300,15,285,11,2,5,4,0,4,0.3333,0.5455,-0.0909,1.625,6,5,3,t1_e14,0.2648697214734951,0.4913,0.5304,0.4892
main,influenza_a,high_interaction,main_baseline_neutral,none,6,5,300,15,285,9,1,6,2,0,6,0.4667,0.7778,0.5556,1.1111,2,7,3,t1_e14,0.3336934156378601,0.4913,0.553,0.4881
main,influenza_a,high_interaction,main_baseline_neutral,none,6,6,300,15,285,13,2,9,2,0,2,0.8667,0.8462,0.6923,1.0,2,11,3,t1_e14,0.43833266852812125,0.4947,0.6616,0.4859
main,influenza_a,high_interaction,main_baseline_neutral,none,6,7,300,15,285,14,4,7,3,0,1,0.8667,0.9231,0.8462,1.7692,1,12,3,t1_e14,0.5348453978906998,0.4999,0.6337,0.4929
main,influenza_a,high_interaction,main_baseline_neutral,none,6,8,300,15,285,13,2,9,2,0,2,0.8667,0.9231,0.8462,0.9231,1,12,3,t1_e14,0.5955236952837911,0.5052,0.7031,0.4948
main,influenza_a,high_interaction,main_baseline_neutral,none,6,9,300,15,285,14,1,9,4,0,1,0.9333,0.9286,0.8571,1.2308,1,13,3,t1_e14,0.6504110612855007,0.5122,0.692,0.5027
main,influenza_a,high_interaction,main_baseline_neutral,none,7,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4916,0.5417,0.489
main,influenza_a,high_interaction,main_baseline_neutral,none,7,2,300,15,285,12,8,4,0,0,3,0.3333,0.7273,-0.4545,,8,3,5,t1_e9,0.8,0.4957,0.5134,0.4948
main,influenza_a,high_interaction,main_baseline_neutral,none,7,3,300,15,285,13,2,7,4,0,2,0.8667,0.8462,0.6923,0.5,2,11,2,t1_e14,0.6704545454545454,0.5031,0.6141,0.4972
main,influenza_a,high_interaction,main_baseline_neutral,none,7,4,300,15,285,13,1,6,6,0,2,0.8667,0.8462,0.6923,2.4,2,11,2,t1_e14,0.7637931034482759,0.5117,0.6144,0.5063
main,influenza_a,high_interaction,main_baseline_neutral,none,7,5,300,15,285,13,1,11,1,0,2,1.0,1.0,1.0,2.25,0,13,1,t1_e14,0.8148148148148148,0.5217,0.6759,0.5136
main,influenza_a,high_interaction,main_baseline_neutral,none,7,6,300,15,285,13,1,7,5,0,2,1.0,1.0,1.0,1.25,0,13,1,t1_e14,0.8717948717948718,0.5319,0.7122,0.5224
main,influenza_a,high_interaction,main_baseline_neutral,none,7,7,300,15,285,14,2,9,3,0,1,1.0,1.0,1.0,1.5385,0,14,1,t1_e14,0.9019607843137256,0.5421,0.7422,0.5315
main,influenza_a,high_interaction,main_baseline_neutral,none,8,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4923,0.5417,0.4897
main,influenza_a,high_interaction,main_baseline_neutral,none,8,2,300,15,285,12,9,3,0,0,3,0.4667,0.5455,0.0909,0.0,5,6,5,t1_e9,0.8,0.4982,0.5387,0.496
main,influenza_a,high_interaction,main_baseline_neutral,none,8,3,300,15,285,14,5,6,3,0,1,0.6667,0.7143,0.4286,3.2,4,10,2,t1_e12,0.6018518518518517,0.503,0.5751,0.4992
main,influenza_a,high_interaction,main_baseline_neutral,none,8,4,300,15,285,15,1,9,5,0,0,0.9333,0.9333,0.8667,1.5,1,14,2,t1_e12,0.6449074074074074,0.5104,0.6091,0.5052
main,influenza_a,high_interaction,main_baseline_neutral,none,8,5,300,15,285,13,1,9,3,0,2,1.0,1.0,1.0,1.1429,0,13,2,t1_e12,0.7970744680851064,0.5199,0.675,0.5118
main,influenza_a,high_interaction,main_baseline_neutral,none,8,6,300,15,285,15,1,10,4,0,0,1.0,1.0,1.0,1.3077,0,15,2,t1_e12,0.8550420168067228,0.5299,0.7038,0.5207
main,influenza_a,high_interaction,main_baseline_neutral,none,9,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.493,0.5431,0.4903
main,influenza_a,high_interaction,main_baseline_neutral,none,9,2,300,15,285,13,5,5,3,0,2,0.4,0.5833,-0.1667,0.5,7,5,5,t1_e14,0.4,0.4927,0.5309,0.4907
main,influenza_a,high_interaction,main_baseline_neutral,none,9,3,300,15,285,14,6,7,1,0,1,0.6,0.5714,0.1429,1.1667,6,8,2,t1_e11,0.446875,0.4947,0.579,0.4903
main,influenza_a,high_interaction,main_baseline_neutral,none,9,4,300,15,285,15,10,5,0,0,0,0.4,0.6,-0.2,1.75,9,6,2,t1_e11,0.4693548387096774,0.495,0.5477,0.4923
main,influenza_a,high_interaction,main_baseline_neutral,none,9,5,300,15,285,15,13,1,1,0,0,0.0667,0.9333,-0.8667,1.1429,14,1,2,t1_e11,0.5444250871080138,0.4934,0.4873,0.4938
main,influenza_a,high_interaction,main_baseline_neutral,none,9,6,300,15,285,14,7,7,0,0,1,0.3333,0.6429,-0.2857,1.6154,9,5,2,t1_e11,0.5,0.4936,0.5767,0.4892
main,influenza_a,high_interaction,main_baseline_neutral,none,9,7,300,15,285,15,8,7,0,0,0,0.1333,0.8667,-0.7333,0.3846,13,2,2,t1_e11,0.5158045977011494,0.4918,0.5317,0.4896
main,influenza_a,high_interaction,main_baseline_neutral,none,9,8,300,15,285,15,6,8,1,0,0,0.2,0.8,-0.6,0.2308,12,3,2,t1_e11,0.42038461538461536,0.4898,0.556,0.4863
main,influenza_a,high_interaction,main_baseline_neutral,none,9,9,300,15,285,15,7,8,0,0,0,0.1333,0.8667,-0.7333,0.3846,13,2,2,t1_e11,0.3617626404494382,0.486,0.4979,0.4853
main,influenza_a,high_interaction,main_baseline_neutral,none,9,10,300,15,285,15,8,7,0,0,0,0.3333,0.6667,-0.3333,0.8462,10,5,2,t1_e11,0.32739167739167735,0.4835,0.5403,0.4805
main,influenza_a,high_interaction,main_baseline_neutral,none,9,11,300,15,285,15,4,11,0,0,0,0.4667,0.5,0.0,0.6923,7,7,2,t1_e11,0.3387254901960784,0.4827,0.5333,0.4801
main,influenza_a,high_interaction,main_baseline_neutral,none,9,12,300,15,285,14,6,6,2,0,1,0.6,0.5714,0.1429,0.6923,6,8,2,t1_e11,0.3698458217699661,0.4827,0.5768,0.4777
main,influenza_a,high_interaction,main_baseline_neutral,none,9,13,300,15,285,15,9,6,0,0,0,0.9333,0.9333,0.8667,1.9231,1,14,2,t1_e11,0.38291474654377883,0.4864,0.6412,0.4783
main,influenza_a,high_interaction,main_baseline_neutral,none,9,14,300,15,285,14,7,7,0,0,1,0.9333,0.9286,0.8571,1.1538,1,13,2,t1_e11,0.42556312343786573,0.4907,0.6301,0.4834
main,influenza_a,high_interaction,main_baseline_neutral,none,9,15,300,15,285,15,5,10,0,0,0,0.9333,0.9333,0.8667,1.0,1,14,2,t1_e11,0.4686101597460063,0.4948,0.691,0.4845
main,influenza_a,high_interaction,main_baseline_neutral,none,10,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4923,0.5455,0.4895
main,influenza_a,high_interaction,main_baseline_neutral,none,10,2,300,15,285,12,3,7,2,0,3,0.6667,0.6667,0.3333,4.0,4,8,5,t1_e15,0.6,0.4973,0.5564,0.4942
main,influenza_a,high_interaction,main_baseline_neutral,none,10,3,300,15,285,13,4,7,2,0,2,0.7333,0.7692,0.5385,1.5,3,10,3,t1_e15,0.5670731707317073,0.5025,0.587,0.4981
main,influenza_a,high_interaction,main_baseline_neutral,none,10,4,300,15,285,14,4,7,3,0,1,0.7333,0.7143,0.4286,1.2857,4,10,3,t1_e11,0.6120352250489237,0.5076,0.5862,0.5035
main,influenza_a,high_interaction,main_baseline_neutral,none,10,5,300,15,285,14,5,7,2,0,1,0.7333,0.7143,0.4286,0.75,4,10,3,t1_e15,0.7087141830132484,0.5138,0.6342,0.5075
main,influenza_a,high_interaction,main_baseline_neutral,none,10,6,300,15,285,13,5,7,1,0,2,0.8,0.7692,0.5385,0.3846,3,10,3,t1_e11,0.673558366928748,0.5197,0.6628,0.5122
main,influenza_a,high_interaction,main_baseline_neutral,none,10,7,300,15,285,15,5,7,3,0,0,0.9333,0.9333,0.8667,1.3846,1,14,3,t1_e15,0.6661000649294964,0.5266,0.7348,0.5156
main,influenza_a,high_interaction,main_baseline_neutral,none,10,8,300,15,285,14,1,8,5,0,1,0.9333,0.9286,0.8571,0.8462,1,13,3,t1_e15,0.7069786535303776,0.5339,0.7293,0.5236
main,influenza_a,high_interaction,main_baseline_neutral,none,10,9,300,15,285,14,3,9,2,0,1,1.0,1.0,1.0,0.6154,0,14,2,t1_e15,0.7476206976206975,0.5414,0.809,0.5273
main,influenza_a,high_interaction,main_baseline_neutral,none,11,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4942,0.5486,0.4914
main,influenza_a,high_interaction,main_baseline_neutral,none,11,2,300,15,285,13,9,4,0,0,2,0.1333,0.9231,-0.8462,2.0,12,1,5,t1_e9,0.6,0.4935,0.4743,0.4945
main,influenza_a,high_interaction,main_baseline_neutral,none,11,3,300,15,285,14,4,10,0,0,1,0.2667,0.7143,-0.4286,2.3333,10,4,2,t1_e11,0.32954545454545453,0.4908,0.516,0.4894
main,influenza_a,high_interaction,main_baseline_neutral,none,11,4,300,15,285,14,2,7,5,0,1,0.0,1.0,-1.0,0.6667,14,0,2,t1_e11,0.3125960061443932,0.4852,0.4276,0.4883
main,influenza_a,high_interaction,main_baseline_neutral,none,11,5,300,15,285,13,3,4,6,0,2,0.1333,0.8462,-0.6923,0.4,11,2,2,t1_e14,0.1850877192982456,0.4797,0.4629,0.4806
main,influenza_a,high_interaction,main_baseline_neutral,none,11,6,300,15,285,12,1,8,3,0,3,0.0,1.0,-1.0,0.9231,12,0,2,t1_e14,0.16682449494949494,0.4726,0.4292,0.4749
main,influenza_a,high_interaction,main_baseline_neutral,none,11,7,300,15,285,15,2,10,3,0,0,0.0,1.0,-1.0,0.2308,15,0,2,t1_e14,0.12944601371995157,0.4652,0.3646,0.4705
main,influenza_a,high_interaction,main_baseline_neutral,none,11,8,300,15,285,13,3,8,2,0,2,0.1333,0.9231,-0.8462,0.4615,12,1,2,t1_e14,0.10195742104732117,0.4584,0.3835,0.4624
main,influenza_a,high_interaction,main_baseline_neutral,none,12,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4924,0.5423,0.4898
main,influenza_a,high_interaction,main_baseline_neutral,none,12,2,300,15,285,13,7,6,0,0,2,0.4,0.5385,-0.0769,1.3333,7,6,5,t1_e9,0.6,0.4944,0.5215,0.493
main,influenza_a,high_interaction,main_baseline_neutral,none,12,3,300,15,285,15,3,11,1,0,0,0.3333,0.6429,-0.2857,1.6667,9,5,3,t1_e12,0.5505050505050505,0.4955,0.5081,0.4948
main,influenza_a,high_interaction,main_baseline_neutral,none,12,4,300,15,285,14,2,10,2,0,1,0.2667,0.7857,-0.5714,1.5,11,3,3,t1_e11,0.39135021097046413,0.4931,0.5225,0.4916
main,influenza_a,high_interaction,main_baseline_neutral,none,12,5,300,15,285,13,4,8,1,0,2,0.4667,0.5385,-0.0769,0.875,7,6,3,t1_e12,0.3080440900562852,0.4921,0.5548,0.4888
main,influenza_a,high_interaction,main_baseline_neutral,none,12,6,300,15,285,15,0,12,3,0,0,0.4,0.6,-0.2,1.1538,9,6,3,t1_e12,0.33624953165979765,0.4908,0.5257,0.4889
main,influenza_a,high_interaction,main_baseline_neutral,none,12,7,300,15,285,15,2,12,1,0,0,0.6667,0.6667,0.3333,1.0769,5,10,3,t1_e12,0.35616478308421434,0.4916,0.6247,0.4846
main,influenza_a,high_interaction,main_baseline_neutral,none,12,8,300,15,285,15,3,11,1,0,0,0.2667,0.7333,-0.4667,2.0769,11,4,3,t1_e11,0.4072821528231754,0.4895,0.5569,0.486
main,influenza_a,high_interaction,main_baseline_neutral,none,12,9,300,15,285,13,1,11,1,0,2,0.4,0.5833,-0.1667,0.6154,7,5,3,t1_e11,0.38472992805240364,0.4886,0.5686,0.4844
main,influenza_a,high_interaction,main_baseline_neutral,none,12,10,300,15,285,15,3,10,2,0,0,0.4,0.6,-0.2,1.4615,9,6,3,t1_e11,0.3880644747362083,0.4869,0.5758,0.4822
main,influenza_a,high_interaction,main_baseline_neutral,none,12,11,300,15,285,15,4,11,0,0,0,0.6,0.6,0.2,1.5385,6,9,3,t1_e11,0.39071456339337546,0.4874,0.6094,0.481
main,influenza_a,high_interaction,main_baseline_neutral,none,12,12,300,15,285,13,2,9,2,0,2,0.2667,0.7692,-0.5385,0.3846,10,3,3,t1_e11,0.4227030830934862,0.4855,0.5123,0.4841
main,influenza_a,high_interaction,main_baseline_neutral,none,12,13,300,15,285,14,4,9,1,0,1,0.6,0.5714,0.1429,0.7692,6,8,3,t1_e11,0.409081472777125,0.4866,0.6268,0.4792
main,influenza_a,high_interaction,main_baseline_neutral,none,12,14,300,15,285,15,4,11,0,0,0,0.6,0.6,0.2,1.0769,6,9,3,t1_e11,0.42335667341606054,0.4876,0.6086,0.4812
main,influenza_a,high_interaction,main_baseline_neutral,none,12,15,300,15,285,15,4,11,0,0,0,0.8667,0.8667,0.7333,1.1538,2,13,3,t1_e11,0.44595095215635905,0.491,0.6584,0.4822
main,influenza_a,high_interaction,main_baseline_neutral,none,13,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4912,0.5392,0.4887
main,influenza_a,high_interaction,main_baseline_neutral,none,13,2,300,15,285,13,7,5,1,0,2,0.3333,0.6923,-0.3846,2.0,9,4,5,t1_e9,0.8,0.4952,0.5113,0.4943
main,influenza_a,high_interaction,main_baseline_neutral,none,13,3,300,15,285,14,1,9,4,0,1,0.0,1.0,-1.0,2.2222,14,0,3,t1_e11,0.5403225806451613,0.4932,0.4639,0.4947
main,influenza_a,high_interaction,main_baseline_neutral,none,13,4,300,15,285,12,1,8,3,0,3,0.2667,0.75,-0.5,1.0,9,3,3,t1_e11,0.22583333333333333,0.489,0.5045,0.4882
main,influenza_a,high_interaction,main_baseline_neutral,none,13,5,300,15,285,11,2,7,2,0,4,0.1333,0.8182,-0.6364,0.5,9,2,3,t1_e11,0.24358974358974358,0.4844,0.4674,0.4853
main,influenza_a,high_interaction,main_baseline_neutral,none,13,6,300,15,285,14,1,8,5,0,1,0.2667,0.7143,-0.4286,0.2308,10,4,3,t1_e11,0.24152560083594568,0.4802,0.4601,0.4812
main,influenza_a,high_interaction,main_baseline_neutral,none,13,7,300,15,285,13,2,9,2,0,2,0.3333,0.6154,-0.2308,0.7692,8,5,3,t1_e11,0.23987444780283657,0.4777,0.4886,0.4771
main,influenza_a,high_interaction,main_baseline_neutral,none,13,8,300,15,285,14,2,9,3,0,1,0.3333,0.7143,-0.4286,0.7692,10,4,3,t1_e11,0.25970322281474606,0.4746,0.4472,0.4761
main,influenza_a,high_interaction,main_baseline_neutral,none,13,9,300,15,285,13,3,6,4,0,2,0.5333,0.5385,0.0769,1.0769,6,7,3,t1_e11,0.2706641561660149,0.473,0.5399,0.4695
main,influenza_a,high_interaction,main_baseline_neutral,none,13,10,300,15,285,13,3,7,3,0,2,0.4667,0.5385,0.0769,0.7692,6,7,3,t1_e11,0.28571178777508555,0.4715,0.4945,0.4702
main,influenza_a,high_interaction,main_baseline_neutral,none,13,11,300,15,285,14,0,11,3,0,1,0.3333,0.7143,-0.4286,0.5385,10,4,3,t1_e11,0.3176853275152477,0.469,0.4597,0.4695
main,influenza_a,high_interaction,main_baseline_neutral,none,13,12,300,15,285,14,2,11,1,0,1,0.6,0.5714,0.1429,0.5385,6,8,3,t1_e11,0.31377607241243605,0.4686,0.5599,0.4638
main,influenza_a,high_interaction,main_baseline_neutral,none,13,13,300,15,285,13,2,11,0,0,2,0.4,0.6154,-0.2308,0.6923,8,5,3,t1_e11,0.3400548407508964,0.4673,0.4209,0.4697
main,influenza_a,high_interaction,main_baseline_neutral,none,13,14,300,15,285,12,3,4,5,0,3,0.5333,0.6667,0.3333,1.0769,4,8,3,t1_e11,0.34910526315789475,0.4678,0.5245,0.4648
main,influenza_a,high_interaction,main_baseline_neutral,none,13,15,300,15,285,15,3,10,2,0,0,0.4,0.6,-0.2,0.5385,9,6,3,t1_e11,0.3760386204335516,0.4669,0.4802,0.4662
main,influenza_a,high_interaction,main_baseline_neutral,none,14,1,300,15,285,15,15,0,0,0,0,0.5333,0.5333,0.0667,,7,8,4,seed_4,,0.4925,0.5466,0.4897
main,influenza_a,high_interaction,main_baseline_neutral,none,14,2,300,15,285,13,7,4,2,0,2,1.0,1.0,1.0,4.0,0,13,5,t1_e15,0.6,0.5006,0.6193,0.4944
main,influenza_a,high_interaction,main_baseline_neutral,none,14,3,300,15,285,15,9,3,3,0,0,1.0,1.0,1.0,2.0,0,15,2,t1_e12,0.8846153846153846,0.5119,0.6543,0.5044
main,influenza_a,high_interaction,main_baseline_neutral,none,14,4,300,15,285,15,4,6,5,0,0,1.0,1.0,1.0,1.8,0,15,2,t1_e12,0.9318181818181818,0.5236,0.6695,0.5159
main,influenza_a,high_interaction,main_baseline_neutral,none,14,5,300,15,285,15,6,6,3,0,0,1.0,1.0,1.0,0.8,0,15,2,t1_e12,0.9609557109557111,0.5354,0.6878,0.5274
